Manufacturer Name,Part number,Part Description,Distributor,SKU,Stock Quantity,MOQ- Minimum Order Quantity,Packaging,Currency,Price 1,Price 10,Price 25,Price 50,Price 100,Price 200,Price 250,Price 500,Price 1000,Price 2000,Price 3000,Price 4000,Price 5000,Price 10000,Price 50000,Price 100000
RFMD,599-1030-2-ND,,Digi-Key,599-1030-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.68880,,,,,
RFMD,599-1033-6-ND,,Digi-Key,599-1033-6-ND,0,1,Custom Reel,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1033-2-ND,,Digi-Key,599-1033-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.99630,,,,,
RFMD,599-1033-1-ND,,Digi-Key,599-1033-1-ND,0,1,Cut Tape,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,SGA-4386Z,,Angenic,SGA-4386Z,46,,,,,,,,,,,,,,,,,,,
RFMD,599-1029-6-ND,,Digi-Key,599-1029-6-ND,11798,1,Custom Reel,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1029-1-ND,,Digi-Key,599-1029-1-ND,11798,1,Cut Tape,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1029-2-ND,,Digi-Key,599-1029-2-ND,6000,3000,Tape & Reel,USD,,,,,,,,,,,0.99630,,,,,
RFMD,SGA-4186Z,,Angenic,SGA-4186Z,15,,,,,,,,,,,,,,,,,,,
RFMD,599-1023-1-ND,,Digi-Key,599-1023-1-ND,2441,1,Cut Tape,USD,2.77000,2.50300,2.24240,,2.01650,,1.79056,1.56456,1.29511,,,,,,,
RFMD,599-1023-6-ND,,Digi-Key,599-1023-6-ND,2441,1,Custom Reel,USD,2.77000,2.50300,2.24240,,2.01650,,1.79056,1.56456,1.29511,,,,,,,
RFMD,599-1023-2-ND,,Digi-Key,599-1023-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,1.17342,,,,,
RFMD,599-1032-1-ND,,Digi-Key,599-1032-1-ND,5891,1,Cut Tape,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1032-2-ND,,Digi-Key,599-1032-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.68880,,,,,
RFMD,599-1032-6-ND,,Digi-Key,599-1032-6-ND,0,1,Custom Reel,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1025-6-ND,,Digi-Key,599-1025-6-ND,4142,1,Custom Reel,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1025-1-ND,,Digi-Key,599-1025-1-ND,4142,1,Cut Tape,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1025-2-ND,,Digi-Key,599-1025-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.99630,,,,,
RFMD,SGA3486Z,,Cyclops Electronics,SGA3486Z,1600,,,,,,,,,,,,,,,,,,,
RFMD,599-1034-6-ND,,Digi-Key,599-1034-6-ND,3712,1,Custom Reel,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1034-1-ND,,Digi-Key,599-1034-1-ND,3712,1,Cut Tape,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1034-2-ND,,Digi-Key,599-1034-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.68880,,,,,
RFMD,SGA-4463Z,,EarthTron,SGA-4463Z,250,,,,,,,,,,,,,,,,,,,
RFMD,599-1024-1-ND,,Digi-Key,599-1024-1-ND,7663,1,Cut Tape,USD,1.50000,1.32400,1.19480,,1.04560,,0.91696,0.81324,0.64313,,,,,,,
RFMD,599-1024-6-ND,,Digi-Key,599-1024-6-ND,7663,1,Custom Reel,USD,1.50000,1.32400,1.19480,,1.04560,,0.91696,0.81324,0.64313,,,,,,,
RFMD,599-1024-2-ND,,Digi-Key,599-1024-2-ND,6000,3000,Tape & Reel,USD,,,,,,,,,,,0.58089,,,,,
RFMD,599-1035-6-ND,,Digi-Key,599-1035-6-ND,31762,1,Custom Reel,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1035-1-ND,,Digi-Key,599-1035-1-ND,31762,1,Cut Tape,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1035-2-ND,,Digi-Key,599-1035-2-ND,30000,3000,Tape & Reel,USD,,,,,,,,,,,0.99630,,,,,
RFMD,SGA-3563-ND,,Digi-Key,SGA-3563-ND,0,3000,,USD,,,,,,,,,,,0.71000,,,,,
RFMD,599-1019-1-ND,,Digi-Key,599-1019-1-ND,17626,1,Cut Tape,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1019-6-ND,,Digi-Key,599-1019-6-ND,17626,1,Custom Reel,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1019-2-ND,,Digi-Key,599-1019-2-ND,15000,3000,Tape & Reel,USD,,,,,,,,,,,0.68880,,,,,
RFMD,SGA-2486Z,,EarthTron,SGA-2486Z,231,,,,,,,,,,,,,,,,,,,
RFMD,SGA-5263-ND,,Digi-Key,SGA-5263-ND,0,3000,,USD,,,,,,,,,,,0.97000,,,,,
RFMD,599-1049-6-ND,,Digi-Key,599-1049-6-ND,5817,1,Custom Reel,USD,2.33000,2.10800,1.88800,,1.69790,,1.50760,1.31734,1.09046,,,,,,,
RFMD,599-1049-1-ND,,Digi-Key,599-1049-1-ND,5817,1,Cut Tape,USD,2.33000,2.10800,1.88800,,1.69790,,1.50760,1.31734,1.09046,,,,,,,
RFMD,599-1049-2-ND,,Digi-Key,599-1049-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.98800,,,,,
RFMD,SGA-6389Z,,EarthTron,SGA-6389Z,146,,,,,,,,,,,,,,,,,,,
RFMD,SGA6389Z,,Component Sense,SGA6389Z,1655,,,,,,,,,,,,,,,,,,,
RFMD,SGA-5589-ND,,Digi-Key,SGA-5589-ND,0,3000,,USD,,,,,,,,,,,0.97000,,,,,
RFMD,SGA-5589,,NetSource Technology,SGA-5589,10,,,,,,,,,,,,,,,,,,,
RFMD,SGA-4563-ND,,Digi-Key,SGA-4563-ND,0,3000,,USD,,,,,,,,,,,0.97000,,,,,
RFMD,SGA-5263Z-ND,,Digi-Key,SGA-5263Z-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.94500,,,,,
RFMD,SGA5263Z,,Cyclops Electronics,SGA5263Z,2715,,,,,,,,,,,,,,,,,,,
RFMD,599-1051-6-ND,,Digi-Key,599-1051-6-ND,2768,1,Custom Reel,USD,2.33000,2.10800,1.88800,,1.69790,,1.50760,1.31734,1.09046,,,,,,,
RFMD,599-1051-1-ND,,Digi-Key,599-1051-1-ND,2768,1,Cut Tape,USD,2.33000,2.10800,1.88800,,1.69790,,1.50760,1.31734,1.09046,,,,,,,
RFMD,599-1051-2-ND,,Digi-Key,599-1051-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.98800,,,,,
RFMD,SGA6489Z,,Quest,SGA6489Z,10,,,USD,3.45000,,,,,,,,,,,,,,,
RFMD,SGA-6489Z,,EarthTron,SGA-6489Z,416,,,,,,,,,,,,,,,,,,,
RFMD,599-1050-1-ND,,Digi-Key,599-1050-1-ND,3314,1,Cut Tape,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1050-6-ND,,Digi-Key,599-1050-6-ND,3314,1,Custom Reel,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1050-2-ND,,Digi-Key,599-1050-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,1.30017,,,,,
RFMD,SGA-6486Z,,Freelance Electronics,SGA-6486Z,823,,,USD,0.70000,,,,,,,,,,,,,,,
RFMD,SGA-6486Z,,EarthTron,SGA-6486Z,135,,,,,,,,,,,,,,,,,,,
RFMD,599-1039-6-ND,,Digi-Key,599-1039-6-ND,3767,1,Custom Reel,USD,2.22000,2.00700,1.79840,,1.61700,,1.43584,1.25460,1.03853,,,,,,,
RFMD,599-1039-1-ND,,Digi-Key,599-1039-1-ND,3767,1,Cut Tape,USD,2.22000,2.00700,1.79840,,1.61700,,1.43584,1.25460,1.03853,,,,,,,
RFMD,599-1039-2-ND,,Digi-Key,599-1039-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.94095,,,,,
RFMD,599-1048-6-ND,,Digi-Key,599-1048-6-ND,6031,1,Custom Reel,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1048-1-ND,,Digi-Key,599-1048-1-ND,6031,1,Cut Tape,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1048-2-ND,,Digi-Key,599-1048-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,1.30017,,,,,
RFMD,SGA-6386Z,,Angenic,SGA-6386Z,80,,,,,,,,,,,,,,,,,,,
RFMD,SGA-6386Z,,EarthTron,SGA-6386Z,448,,,,,,,,,,,,,,,,,,,
RFMD,599-1037-6-ND,,Digi-Key,599-1037-6-ND,3347,1,Custom Reel,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1037-1-ND,,Digi-Key,599-1037-1-ND,3347,1,Cut Tape,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1037-2-ND,,Digi-Key,599-1037-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,1.30017,,,,,
RFMD,SGA-4586Z,,EarthTron,SGA-4586Z,311,,,,,,,,,,,,,,,,,,,
RFMD,599-1040-1-ND,,Digi-Key,599-1040-1-ND,9434,1,Cut Tape,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1040-6-ND,,Digi-Key,599-1040-6-ND,9434,1,Custom Reel,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1040-2-ND,,Digi-Key,599-1040-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,1.30017,,,,,
RFMD,SGA5386Z,,Cyclops Electronics,SGA5386Z,1319,,,,,,,,,,,,,,,,,,,
RFMD,599-1047-2-ND,,Digi-Key,599-1047-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.98800,,,,,
RFMD,599-1047-1-ND,,Digi-Key,599-1047-1-ND,0,1,Cut Tape,USD,2.33000,2.10800,1.88800,,1.69790,,1.50760,1.31734,1.09046,,,,,,,
RFMD,599-1047-6-ND,,Digi-Key,599-1047-6-ND,0,1,Custom Reel,USD,2.33000,2.10800,1.88800,,1.69790,,1.50760,1.31734,1.09046,,,,,,,
RFMD,SGA6289Z,,Express Electronics,SGA6289Z,1951,,,,,,,,,,,,,,,,,,,
RFMD,SGA6289Z,,Cyclops Electronics,SGA6289Z,3428,,,,,,,,,,,,,,,,,,,
RFMD,599-1045-1-ND,,Digi-Key,599-1045-1-ND,1575,1,Cut Tape,USD,2.22000,2.00700,1.79840,,1.61700,,1.43584,1.25460,1.03853,,,,,,,
RFMD,599-1045-2-ND,,Digi-Key,599-1045-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.94095,,,,,
RFMD,599-1045-6-ND,,Digi-Key,599-1045-6-ND,0,1,Custom Reel,USD,2.22000,2.00700,1.79840,,1.61700,,1.43584,1.25460,1.03853,,,,,,,
RFMD,599-1046-6-ND,,Digi-Key,599-1046-6-ND,2237,1,Custom Reel,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1046-1-ND,,Digi-Key,599-1046-1-ND,2237,1,Cut Tape,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1046-2-ND,,Digi-Key,599-1046-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,1.30017,,,,,
RFMD,599-1044-1-ND,,Digi-Key,599-1044-1-ND,3659,1,Cut Tape,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1044-6-ND,,Digi-Key,599-1044-6-ND,3659,1,Custom Reel,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1044-2-ND,,Digi-Key,599-1044-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,1.30017,,,,,
RFMD,599-1042-1-ND,,Digi-Key,599-1042-1-ND,4284,1,Cut Tape,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1042-6-ND,,Digi-Key,599-1042-6-ND,4284,1,Custom Reel,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1042-2-ND,,Digi-Key,599-1042-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,1.30017,,,,,
RFMD,SGA-5486Z,,EarthTron,SGA-5486Z,200,,,,,,,,,,,,,,,,,,,
RFMD,599-1036-1-ND,,Digi-Key,599-1036-1-ND,12095,1,Cut Tape,USD,2.22000,2.00700,1.79840,,1.61700,,1.43584,1.25460,1.03853,,,,,,,
RFMD,599-1036-6-ND,,Digi-Key,599-1036-6-ND,12095,1,Custom Reel,USD,2.22000,2.00700,1.79840,,1.61700,,1.43584,1.25460,1.03853,,,,,,,
RFMD,599-1036-2-ND,,Digi-Key,599-1036-2-ND,12000,3000,Tape & Reel,USD,,,,,,,,,,,0.94095,,,,,
RFMD,SGA-4563Z,,EarthTron,SGA-4563Z,304,,,,,,,,,,,,,,,,,,,
RFMD,599-1041-6-ND,,Digi-Key,599-1041-6-ND,39861,1,Custom Reel,USD,2.22000,2.00700,1.79840,,1.61700,,1.43584,1.25460,1.03853,,,,,,,
RFMD,599-1041-1-ND,,Digi-Key,599-1041-1-ND,39861,1,Cut Tape,USD,2.22000,2.00700,1.79840,,1.61700,,1.43584,1.25460,1.03853,,,,,,,
RFMD,599-1041-2-ND,,Digi-Key,599-1041-2-ND,39000,3000,Tape & Reel,USD,,,,,,,,,,,0.94095,,,,,
RFMD,599-1038-1-ND,,Digi-Key,599-1038-1-ND,985,1,Cut Tape,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1038-6-ND,,Digi-Key,599-1038-6-ND,985,1,Custom Reel,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1038-2-ND,,Digi-Key,599-1038-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,1.30017,,,,,
RFMD,599-1043-1-ND,,Digi-Key,599-1043-1-ND,11227,1,Cut Tape,USD,2.22000,2.00700,1.79840,,1.61700,,1.43584,1.25460,1.03853,,,,,,,
RFMD,599-1043-6-ND,,Digi-Key,599-1043-6-ND,11227,1,Custom Reel,USD,2.22000,2.00700,1.79840,,1.61700,,1.43584,1.25460,1.03853,,,,,,,
RFMD,599-1043-2-ND,,Digi-Key,599-1043-2-ND,6000,3000,Tape & Reel,USD,,,,,,,,,,,0.94095,,,,,
RFMD,599-1059-1-ND,,Digi-Key,599-1059-1-ND,0,1,Cut Tape,USD,1.88000,1.69600,1.51920,,1.36590,,1.21284,1.05976,0.87725,,,,,,,
RFMD,599-1059-2-ND,,Digi-Key,599-1059-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.79483,,,,,
RFMD,599-1059-6-ND,,Digi-Key,599-1059-6-ND,0,1,Custom Reel,USD,1.88000,1.69600,1.51920,,1.36590,,1.21284,1.05976,0.87725,,,,,,,
RFMD,SGA-9189-ND,,Digi-Key,SGA-9189-ND,0,3000,,USD,,,,,,,,,,,1.12000,,,,,
RFMD,599-1054-6-ND,,Digi-Key,599-1054-6-ND,5729,1,Custom Reel,USD,2.80000,2.52700,2.26360,,2.03560,,1.80744,1.57932,1.30733,,,,,,,
RFMD,599-1054-1-ND,,Digi-Key,599-1054-1-ND,5729,1,Cut Tape,USD,2.80000,2.52700,2.26360,,2.03560,,1.80744,1.57932,1.30733,,,,,,,
RFMD,599-1054-2-ND,,Digi-Key,599-1054-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,1.18449,,,,,
RFMD,SGA7489Z,,LittleDiode,SGA7489Z,0,,,,,,,,,,,,,,,,,,,
RFMD,SGA-7489Z,,EarthTron,SGA-7489Z,267,,,,,,,,,,,,,,,,,,,
RFMD,SGL-0263-ND,,Digi-Key,SGL-0263-ND,0,3000,,USD,,,,,,,,,,,0.69000,,,,,
RFMD,599-1056-1-ND,,Digi-Key,599-1056-1-ND,0,1,Cut Tape,USD,2.83000,2.55100,2.28480,,2.05460,,1.82432,1.59408,1.31954,,,,,,,
RFMD,599-1056-6-ND,,Digi-Key,599-1056-6-ND,0,1,Custom Reel,USD,2.83000,2.55100,2.28480,,2.05460,,1.82432,1.59408,1.31954,,,,,,,
RFMD,599-1056-2-ND,,Digi-Key,599-1056-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,1.19556,,,,,
RFMD,599-1055-6-ND,,Digi-Key,599-1055-6-ND,8479,1,Custom Reel,USD,0.94000,0.82100,0.72520,,0.63190,,0.55008,0.46824,0.37505,,,,,,,
RFMD,599-1055-1-ND,,Digi-Key,599-1055-1-ND,8479,1,Cut Tape,USD,0.94000,0.82100,0.72520,,0.63190,,0.55008,0.46824,0.37505,,,,,,,
RFMD,599-1055-2-ND,,Digi-Key,599-1055-2-ND,6000,3000,Tape & Reel,USD,,,,,,,,,,,0.32959,,,,,
RFMD,SGA-8343Z,,EarthTron,SGA-8343Z,625,,,,,,,,,,,,,,,,,,,
RFMD,SGA8343Z,,Freedom EMG,SGA8343Z,2492,,,,,,,,,,,,,,,,,,,
RFMD,SGB-6533-ND,,Digi-Key,SGB-6533-ND,0,3000,,USD,,,,,,,,,,,1.40000,,,,,
RFMD,SGA-7489-ND,,Digi-Key,SGA-7489-ND,0,3000,,USD,,,,,,,,,,,1.73000,,,,,
RFMD,SGB-4333-ND,,Digi-Key,SGB-4333-ND,0,3000,,USD,,,,,,,,,,,1.34400,,,,,
RFMD,SGB-2433-ND,,Digi-Key,SGB-2433-ND,0,3000,,USD,,,,,,,,,,,0.61000,,,,,
RFMD,599-1052-1-ND,,Digi-Key,599-1052-1-ND,4936,1,Cut Tape,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1052-6-ND,,Digi-Key,599-1052-6-ND,4936,1,Custom Reel,USD,3.07000,2.77400,2.48480,,2.23440,,1.98396,1.73356,1.43500,,,,,,,
RFMD,599-1052-2-ND,,Digi-Key,599-1052-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,1.30017,,,,,
RFMD,SGA-6586Z,,Angenic,SGA-6586Z,26,,,,,,,,,,,,,,,,,,,
RFMD,SGA-6589-ND,,Digi-Key,SGA-6589-ND,0,3000,,USD,,,,,,,,,,,0.97000,,,,,
RFMD,SGB-6433-ND,,Digi-Key,SGB-6433-ND,0,3000,,USD,,,,,,,,,,,1.09000,,,,,
RFMD,599-1053-1-ND,,Digi-Key,599-1053-1-ND,26411,1,Cut Tape,USD,2.33000,2.10800,1.88800,,1.69790,,1.50760,1.31734,1.09046,,,,,,,
RFMD,599-1053-6-ND,,Digi-Key,599-1053-6-ND,26411,1,Custom Reel,USD,2.33000,2.10800,1.88800,,1.69790,,1.50760,1.31734,1.09046,,,,,,,
RFMD,599-1053-2-ND,,Digi-Key,599-1053-2-ND,15000,3000,Tape & Reel,USD,,,,,,,,,,,0.98800,,,,,
RFMD,SGA-6589Z,,EarthTron,SGA-6589Z,371,,,,,,,,,,,,,,,,,,,
RFMD,SGB-2233-ND,,Digi-Key,SGB-2233-ND,0,3000,,USD,,,,,,,,,,,0.61000,,,,,
RFMD,599-1057-2-ND,,Digi-Key,599-1057-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,1.90190,,,,,
RFMD,599-1057-1-ND,,Digi-Key,599-1057-1-ND,0,1,Cut Tape,USD,4.12000,3.68900,3.31760,,3.01730,,2.73132,2.44530,2.05920,,,,,,,
RFMD,599-1057-6-ND,,Digi-Key,599-1057-6-ND,0,1,Custom Reel,USD,4.12000,3.68900,3.31760,,3.01730,,2.73132,2.44530,2.05920,,,,,,,
RFMD,599-1081-1-ND,,Digi-Key,599-1081-1-ND,0,1,Cut Tape,USD,29.52000,27.37200,25.07920,,23.35950,,21.35320,20.35002,,,,,,,,
RFMD,599-1081-6-ND,,Digi-Key,599-1081-6-ND,0,1,Custom Reel,USD,29.52000,27.37200,25.07920,,23.35950,,21.35320,20.35002,,,,,,,,
RFMD,599-1081-2-ND,,Digi-Key,599-1081-2-ND,0,1000,Tape & Reel,USD,,,,,,,,,22.76100,21.91800,,,21.07500,,,
RFMD,599-1078-6-ND,,Digi-Key,599-1078-6-ND,7979,1,Custom Reel,USD,1.50000,1.32200,1.19320,,1.04400,,0.91552,0.81196,0.64212,,,,,,,
RFMD,599-1078-1-ND,,Digi-Key,599-1078-1-ND,7979,1,Cut Tape,USD,1.50000,1.32200,1.19320,,1.04400,,0.91552,0.81196,0.64212,,,,,,,
RFMD,599-1078-2-ND,,Digi-Key,599-1078-2-ND,6000,3000,Tape & Reel,USD,,,,,,,,,,,0.57998,,,,,
RFMD,SGL-0622Z,,Quest,SGL-0622Z,290,,,USD,2.16000,,,,,,,,,,,,,,,
RFMD,SGL-0622Z,,Angenic,SGL-0622Z,772,,,,,,,,,,,,,,,,,,,
RFMD,SGL-0622Z,,EarthTron,SGL-0622Z,192,,,,,,,,,,,,,,,,,,,
RFMD,SGL-0622Z,,Harry Krantz,SGL-0622Z,583,,,,,,,,,,,,,,,,,,,
RFMD,SGL-0622Z,,Voyager Components,SGL-0622Z,500,,,,,,,,,,,,,,,,,,,
RFMD,SGB-4533-ND,,Digi-Key,SGB-4533-ND,0,3000,,USD,,,,,,,,,,,1.09000,,,,,
RFMD,599-1058-6-ND,,Digi-Key,599-1058-6-ND,19247,1,Custom Reel,USD,1.79000,1.58000,1.42640,,1.24810,,1.09456,0.97074,0.76768,,,,,,,
RFMD,599-1058-1-ND,,Digi-Key,599-1058-1-ND,19247,1,Cut Tape,USD,1.79000,1.58000,1.42640,,1.24810,,1.09456,0.97074,0.76768,,,,,,,
RFMD,599-1058-2-ND,,Digi-Key,599-1058-2-ND,18000,3000,Tape & Reel,USD,,,,,,,,,,,0.69339,,,,,
RFMD,SRF-1016-ND,,Digi-Key,SRF-1016-ND,0,1000,,USD,,,,,,,,,3.99000,,,,,,,
RFMD,599-1063-2-ND,,Digi-Key,599-1063-2-ND,0,500,Tape & Reel,USD,,,,,,,,14.61600,,,,,,,,
RFMD,599-1063-1-ND,,Digi-Key,599-1063-1-ND,0,1,Cut Tape,USD,17.61000,,16.37280,,15.22670,,,,,,,,,,,
RFMD,599-1063-6-ND,,Digi-Key,599-1063-6-ND,0,1,Custom Reel,USD,17.61000,,16.37280,,15.22670,,,,,,,,,,,
RFMD,STQ-1016-ND,,Digi-Key,STQ-1016-ND,0,1000,,USD,,,,,,,,,4.65500,,,,,,,
RFMD,SPF-3143-ND,,Digi-Key,SPF-3143-ND,0,3000,Bulk,USD,,,,,,,,,,,0.92000,,,,,
RFMD,SRF-2016-ND,,Digi-Key,SRF-2016-ND,0,1000,,USD,,,,,,,,,4.32250,,,,,,,
RFMD,STA-5063-ND,,Digi-Key,STA-5063-ND,0,1000,,USD,,,,,,,,,1.27000,,,,,,,
RFMD,SPA-1218-ND,,Digi-Key,SPA-1218-ND,0,500,,USD,,,,,,,,6.98000,,,,,,,,
RFMD,SPF-2086TK-ND,,Digi-Key,SPF-2086TK-ND,0,1000,Bulk,USD,,,,,,,,,5.50400,,,,,,,
RFMD,SPA-2318-ND,,Digi-Key,SPA-2318-ND,0,500,,USD,,,,,,,,7.67998,,,,,,,,
RFMD,SPA-1218Z-ND,,Digi-Key,SPA-1218Z-ND,0,500,,USD,,,,,,,,6.98000,,,,,,,,
RFMD,599-1064-2-ND,,Digi-Key,599-1064-2-ND,0,500,Tape & Reel,USD,,,,,,,,7.68002,,,,,,,,
RFMD,599-1064-1-ND,,Digi-Key,599-1064-1-ND,0,1,Cut Tape,USD,9.86000,,9.07000,,8.34000,,,,,,,,,,,
RFMD,SPA-1118-ND,,Digi-Key,SPA-1118-ND,0,500,,USD,,,,,,,,6.22076,,,,,,,,
RFMD,SPA-1318-ND,,Digi-Key,SPA-1318-ND,0,500,,USD,,,,,,,,6.98000,,,,,,,,
RFMD,599-1065-6-ND,,Digi-Key,599-1065-6-ND,981,1,Custom Reel,USD,14.43000,13.09200,12.13920,,11.12210,,10.16880,,,,,,,,,
RFMD,599-1065-1-ND,,Digi-Key,599-1065-1-ND,981,1,Cut Tape,USD,14.43000,13.09200,12.13920,,11.12210,,10.16880,,,,,,,,,
RFMD,599-1065-2-ND,,Digi-Key,599-1065-2-ND,500,500,Tape & Reel,USD,,,,,,,,9.21548,8.45283,,,,7.88083,,,
RFMD,599-1062-6-ND,,Digi-Key,599-1062-6-ND,0,1,Custom Reel,USD,9.58000,,8.90440,,8.28460,,,,,,,,,,,
RFMD,599-1062-1-ND,,Digi-Key,599-1062-1-ND,0,1,Cut Tape,USD,9.58000,,8.90440,,8.28460,,,,,,,,,,,
RFMD,599-1062-2-ND,,Digi-Key,599-1062-2-ND,0,500,Tape & Reel,USD,,,,,,,,7.70184,,,,,,,,
RFMD,SPA-1118Z-ND,,Digi-Key,SPA-1118Z-ND,0,500,Tape & Reel,USD,,,,,,,,8.38100,,,,,,,,
RFMD,SPA-2118-ND,,Digi-Key,SPA-2118-ND,0,500,,USD,,,,,,,,7.68002,,,,,,,,
RFMD,SPA-1318Z-ND,,Digi-Key,SPA-1318Z-ND,0,500,,USD,,,,,,,,6.98000,,,,,,,,
RFMD,599-1066-1-ND,,Digi-Key,599-1066-1-ND,564,1,Cut Tape,USD,3.30000,2.95300,2.65560,,2.41520,,2.18628,1.95734,1.64828,,,,,,,
RFMD,599-1066-2-ND,,Digi-Key,599-1066-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,1.52237,,,,,
RFMD,599-1066-6-ND,,Digi-Key,599-1066-6-ND,0,1,Custom Reel,USD,3.30000,2.95300,2.65560,,2.41520,,2.18628,1.95734,1.64828,,,,,,,
RFMD,STA-6033-ND,,Digi-Key,STA-6033-ND,0,3000,,USD,,,,,,,,,,,1.21000,,,,,
RFMD,STQ-3016-ND,,Digi-Key,STQ-3016-ND,0,1000,,USD,,,,,,,,,6.67660,,,,,,,
RFMD,SXB-4089-ND,,Digi-Key,SXB-4089-ND,0,1000,,USD,,,,,,,,,3.88800,,,,,,,
RFMD,SZA-2044-ND,,Digi-Key,SZA-2044-ND,0,3000,,USD,,,,,,,,,,,1.76000,,,,,
RFMD,VCO191-964UY-ND,,Digi-Key,VCO191-964UY-ND,0,750,Tube,USD,,,,,,,,,,,,,,,,
